Município,Classificação,Ano,Mês,Estoque
Pedralva,Transportes,2025,5,14
Pedralva,Transportes,2025,6,14
Pedralva,Transportes,2025,7,14
Pedralva,Transportes,2025,8,12
Pedralva,Transportes,2025,9,12
Pedralva,Transportes,2025,10,11
Pedralva,Transportes,2025,11,11
Pedralva,Transportes,2025,12,13
Pedralva,Hospedagem,2021,12,0
Pedralva,Hospedagem,2022,1,0
Pedralva,Hospedagem,2022,2,0
Pedralva,Hospedagem,2022,3,0
Pedralva,Hospedagem,2022,4,0
Pedralva,Hospedagem,2022,5,0
Pedralva,Hospedagem,2022,6,0
Pedralva,Hospedagem,2022,7,0
Pedralva,Hospedagem,2022,8,0
Pedralva,Hospedagem,2022,9,0
Pedralva,Hospedagem,2022,10,0
Pedralva,Hospedagem,2022,11,0
Pedralva,Hospedagem,2022,12,0
Pedralva,Hospedagem,2023,1,0
Pedralva,Hospedagem,2023,2,0
Pedralva,Hospedagem,2023,3,0
Pedralva,Hospedagem,2023,4,0
Pedralva,Hospedagem,2023,5,0
Pedralva,Hospedagem,2023,6,0
Pedralva,Hospedagem,2023,7,0
Pedralva,Hospedagem,2023,8,0
Pedralva,Hospedagem,2023,9,0
Pedralva,Hospedagem,2023,10,0
Pedralva,Hospedagem,2023,11,0
Pedralva,Hospedagem,2023,12,0
Pedralva,Hospedagem,2024,1,0
Pedralva,Hospedagem,2024,2,0
Pedralva,Hospedagem,2024,3,0
Pedralva,Hospedagem,2024,4,0
Pedralva,Hospedagem,2024,5,0
Pedralva,Hospedagem,2024,6,0
Pedralva,Hospedagem,2024,7,0
Pedralva,Hospedagem,2024,8,0
Pedralva,Hospedagem,2024,9,0
Pedralva,Hospedagem,2024,10,0
Pedralva,Hospedagem,2024,11,0
Pedralva,Hospedagem,2024,12,0
Pedralva,Hospedagem,2025,1,0
Pedralva,Hospedagem,2025,2,0
Pedralva,Hospedagem,2025,3,0
Pedralva,Hospedagem,2025,4,0
Pedralva,Hospedagem,2025,5,0
Pedralva,Hospedagem,2025,6,0
Pedralva,Hospedagem,2025,7,0
Pedralva,Hospedagem,2025,8,0
Pedralva,Hospedagem,2025,9,0
Pedralva,Hospedagem,2025,10,0
Pedralva,Hospedagem,2025,11,0
Pedralva,Hospedagem,2025,12,0
Pedralva,Alimentação,2021,12,14
Pedralva,Alimentação,2022,1,13
Pedralva,Alimentação,2022,2,12
Pedralva,Alimentação,2022,3,11
Pedralva,Alimentação,2022,4,11
Pedralva,Alimentação,2022,5,10
Pedralva,Alimentação,2022,6,11
Pedralva,Alimentação,2022,7,11
Pedralva,Alimentação,2022,8,11
Pedralva,Alimentação,2022,9,12
Pedralva,Alimentação,2022,10,10
Pedralva,Alimentação,2022,11,10
Pedralva,Alimentação,2022,12,13
Pedralva,Alimentação,2023,1,12
Pedralva,Alimentação,2023,2,11
Pedralva,Alimentação,2023,3,10
Pedralva,Alimentação,2023,4,11
Pedralva,Alimentação,2023,5,9
Pedralva,Alimentação,2023,6,11
Pedralva,Alimentação,2023,7,12
Pedralva,Alimentação,2023,8,13
Pedralva,Alimentação,2023,9,14
Pedralva,Alimentação,2023,10,12
Pedralva,Alimentação,2023,11,11
Pedralva,Alimentação,2023,12,14
Pedralva,Alimentação,2024,1,15
Pedralva,Alimentação,2024,2,16
Pedralva,Alimentação,2024,3,17
Pedralva,Alimentação,2024,4,18
Pedralva,Alimentação,2024,5,20
Pedralva,Alimentação,2024,6,20
Pedralva,Alimentação,2024,7,21
Pedralva,Alimentação,2024,8,22
Pedralva,Alimentação,2024,9,24
Pedralva,Alimentação,2024,10,23
Pedralva,Alimentação,2024,11,21
Pedralva,Alimentação,2024,12,22
Pedralva,Alimentação,2025,1,23
Pedralva,Alimentação,2025,2,23
Pedralva,Alimentação,2025,3,24
Pedralva,Alimentação,2025,4,23
Pedralva,Alimentação,2025,5,27
Pedralva,Alimentação,2025,6,28
Pedralva,Alimentação,2025,7,26
Pedralva,Alimentação,2025,8,24
Pedralva,Alimentação,2025,9,24
Pedralva,Alimentação,2025,10,26
Pedralva,Alimentação,2025,11,26
Pedralva,Alimentação,2025,12,26
Pedralva,Comércio e Serviços,2021,12,6
Pedralva,Comércio e Serviços,2022,1,6
Pedralva,Comércio e Serviços,2022,2,5
Pedralva,Comércio e Serviços,2022,3,5
Pedralva,Comércio e Serviços,2022,4,5
Pedralva,Comércio e Serviços,2022,5,5
Pedralva,Comércio e Serviços,2022,6,5
Pedralva,Comércio e Serviços,2022,7,5
Pedralva,Comércio e Serviços,2022,8,5
Pedralva,Comércio e Serviços,2022,9,5
Pedralva,Comércio e Serviços,2022,10,5
Pedralva,Comércio e Serviços,2022,11,5
Pedralva,Comércio e Serviços,2022,12,7
Pedralva,Comércio e Serviços,2023,1,7
Pedralva,Comércio e Serviços,2023,2,7
Pedralva,Comércio e Serviços,2023,3,6
Pedralva,Comércio e Serviços,2023,4,6
Pedralva,Comércio e Serviços,2023,5,6
Pedralva,Comércio e Serviços,2023,6,6
Pedralva,Comércio e Serviços,2023,7,7
Pedralva,Comércio e Serviços,2023,8,7
Pedralva,Comércio e Serviços,2023,9,7
Pedralva,Comércio e Serviços,2023,10,9
Pedralva,Comércio e Serviços,2023,11,9
Pedralva,Comércio e Serviços,2023,12,9
Pedralva,Comércio e Serviços,2024,1,9
Pedralva,Comércio e Serviços,2024,2,9
Pedralva,Comércio e Serviços,2024,3,8
Pedralva,Comércio e Serviços,2024,4,8
Pedralva,Comércio e Serviços,2024,5,8
Pedralva,Comércio e Serviços,2024,6,8
Pedralva,Comércio e Serviços,2024,7,10
Pedralva,Comércio e Serviços,2024,8,10
Pedralva,Comércio e Serviços,2024,9,8
Pedralva,Comércio e Serviços,2024,10,7
Pedralva,Comércio e Serviços,2024,11,6
Pedralva,Comércio e Serviços,2024,12,6
Pedralva,Comércio e Serviços,2025,1,7
Pedralva,Comércio e Serviços,2025,2,8
Pedralva,Comércio e Serviços,2025,3,8
Pedralva,Comércio e Serviços,2025,4,8
Pedralva,Comércio e Serviços,2025,5,8
Pedralva,Comércio e Serviços,2025,6,7
Pedralva,Comércio e Serviços,2025,7,6
Pedralva,Comércio e Serviços,2025,8,6
Pedralva,Comércio e Serviços,2025,9,6
Pedralva,Comércio e Serviços,2025,10,6
Pedralva,Comércio e Serviços,2025,11,6
Pedralva,Comércio e Serviços,2025,12,6
Pedralva,Agência e Operadores,2021,12,0
Pedralva,Agência e Operadores,2022,1,0
Pedralva,Agência e Operadores,2022,2,0
Pedralva,Agência e Operadores,2022,3,0
Pedralva,Agência e Operadores,2022,4,0
Pedralva,Agência e Operadores,2022,5,0
Pedralva,Agência e Operadores,2022,6,0
Pedralva,Agência e Operadores,2022,7,0
Pedralva,Agência e Operadores,2022,8,0
Pedralva,Agência e Operadores,2022,9,0
Pedralva,Agência e Operadores,2022,10,0
Pedralva,Agência e Operadores,2022,11,0
Pedralva,Agência e Operadores,2022,12,0
Pedralva,Agência e Operadores,2023,1,0
Pedralva,Agência e Operadores,2023,2,0
Pedralva,Agência e Operadores,2023,3,0
Pedralva,Agência e Operadores,2023,4,0
Pedralva,Agência e Operadores,2023,5,0
Pedralva,Agência e Operadores,2023,6,0
Pedralva,Agência e Operadores,2023,7,0
Pedralva,Agência e Operadores,2023,8,0
Pedralva,Agência e Operadores,2023,9,0
Pedralva,Agência e Operadores,2023,10,0
Pedralva,Agência e Operadores,2023,11,0
Pedralva,Agência e Operadores,2023,12,0
Pedralva,Agência e Operadores,2024,1,0
Pedralva,Agência e Operadores,2024,2,0
Pedralva,Agência e Operadores,2024,3,0
Pedralva,Agência e Operadores,2024,4,0
Pedralva,Agência e Operadores,2024,5,0
Pedralva,Agência e Operadores,2024,6,0
Pedralva,Agência e Operadores,2024,7,0
Pedralva,Agência e Operadores,2024,8,0
Pedralva,Agência e Operadores,2024,9,0
Pedralva,Agência e Operadores,2024,10,0
Pedralva,Agência e Operadores,2024,11,0
Pedralva,Agência e Operadores,2024,12,0
Pedralva,Agência e Operadores,2025,1,0
Pedralva,Agência e Operadores,2025,2,0
Pedralva,Agência e Operadores,2025,3,0
Pedralva,Agência e Operadores,2025,4,0
Pedralva,Agência e Operadores,2025,5,0
Pedralva,Agência e Operadores,2025,6,0
Pedralva,Agência e Operadores,2025,7,0
Pedralva,Agência e Operadores,2025,8,0
Pedralva,Agência e Operadores,2025,9,0
Pedralva,Agência e Operadores,2025,10,0
Pedralva,Agência e Operadores,2025,11,0
Pedralva,Agência e Operadores,2025,12,0
Andrelândia,Transportes,2021,12,2
Andrelândia,Transportes,2022,1,2
Andrelândia,Transportes,2022,2,2
Andrelândia,Transportes,2022,3,2
Andrelândia,Transportes,2022,4,2
Andrelândia,Transportes,2022,5,2
Andrelândia,Transportes,2022,6,2
Andrelândia,Transportes,2022,7,2
Andrelândia,Transportes,2022,8,2
Andrelândia,Transportes,2022,9,2
Andrelândia,Transportes,2022,10,2
Andrelândia,Transportes,2022,11,2
Andrelândia,Transportes,2022,12,2
Andrelândia,Transportes,2023,1,2
Andrelândia,Transportes,2023,2,2
Andrelândia,Transportes,2023,3,2
Andrelândia,Transportes,2023,4,2
Andrelândia,Transportes,2023,5,1
Andrelândia,Transportes,2023,6,1
Andrelândia,Transportes,2023,7,1
Andrelândia,Transportes,2023,8,1
Andrelândia,Transportes,2023,9,1
Andrelândia,Transportes,2023,10,1
Andrelândia,Transportes,2023,11,1
Andrelândia,Transportes,2023,12,2
Andrelândia,Transportes,2024,1,2
Andrelândia,Transportes,2024,2,2
Andrelândia,Transportes,2024,3,2
Andrelândia,Transportes,2024,4,2
Andrelândia,Transportes,2024,5,2
Andrelândia,Transportes,2024,6,1
Andrelândia,Transportes,2024,7,1
Andrelândia,Transportes,2024,8,1
Andrelândia,Transportes,2024,9,1
Andrelândia,Transportes,2024,10,1
Andrelândia,Transportes,2024,11,1
Andrelândia,Transportes,2024,12,1
Andrelândia,Transportes,2025,1,1
Andrelândia,Transportes,2025,2,2
Andrelândia,Transportes,2025,3,2
Andrelândia,Transportes,2025,4,2
Andrelândia,Transportes,2025,5,2
Andrelândia,Transportes,2025,6,2
Andrelândia,Transportes,2025,7,2
Andrelândia,Transportes,2025,8,2
Andrelândia,Transportes,2025,9,2
Andrelândia,Transportes,2025,10,2
Andrelândia,Transportes,2025,11,2
Andrelândia,Transportes,2025,12,2
Andrelândia,Comércio e Serviços,2021,12,25
Andrelândia,Comércio e Serviços,2022,1,24
Andrelândia,Comércio e Serviços,2022,2,24
Andrelândia,Comércio e Serviços,2022,3,24
Andrelândia,Comércio e Serviços,2022,4,24
Andrelândia,Comércio e Serviços,2022,5,24
Andrelândia,Comércio e Serviços,2022,6,23
Andrelândia,Comércio e Serviços,2022,7,23
Andrelândia,Comércio e Serviços,2022,8,23
Andrelândia,Comércio e Serviços,2022,9,23
Andrelândia,Comércio e Serviços,2022,10,23
Andrelândia,Comércio e Serviços,2022,11,23
Andrelândia,Comércio e Serviços,2022,12,3
Andrelândia,Comércio e Serviços,2023,1,3
Andrelândia,Comércio e Serviços,2023,2,3
Andrelândia,Comércio e Serviços,2023,3,3
Andrelândia,Comércio e Serviços,2023,4,3
Andrelândia,Comércio e Serviços,2023,5,3
Andrelândia,Comércio e Serviços,2023,6,2
Andrelândia,Comércio e Serviços,2023,7,0
Andrelândia,Comércio e Serviços,2023,8,1
Andrelândia,Comércio e Serviços,2023,9,1
Andrelândia,Comércio e Serviços,2023,10,1
Andrelândia,Comércio e Serviços,2023,11,1
Andrelândia,Comércio e Serviços,2023,12,1
Andrelândia,Comércio e Serviços,2024,1,2
Andrelândia,Comércio e Serviços,2024,2,2
Andrelândia,Comércio e Serviços,2024,3,2
Andrelândia,Comércio e Serviços,2024,4,2
Andrelândia,Comércio e Serviços,2024,5,2
Andrelândia,Comércio e Serviços,2024,6,2
Andrelândia,Comércio e Serviços,2024,7,2
Andrelândia,Comércio e Serviços,2024,8,3
Andrelândia,Comércio e Serviços,2024,9,4
Andrelândia,Comércio e Serviços,2024,10,4
Andrelândia,Comércio e Serviços,2024,11,4
Andrelândia,Comércio e Serviços,2024,12,4
Andrelândia,Comércio e Serviços,2025,1,4
Andrelândia,Comércio e Serviços,2025,2,4
Andrelândia,Comércio e Serviços,2025,3,4
Andrelândia,Comércio e Serviços,2025,4,4
Andrelândia,Comércio e Serviços,2025,5,5
Andrelândia,Comércio e Serviços,2025,6,5
Andrelândia,Comércio e Serviços,2025,7,5
Andrelândia,Comércio e Serviços,2025,8,5
Andrelândia,Comércio e Serviços,2025,9,5
Andrelândia,Comércio e Serviços,2025,10,4
Andrelândia,Comércio e Serviços,2025,11,4
Andrelândia,Comércio e Serviços,2025,12,5
Andrelândia,Alimentação,2021,12,21
Andrelândia,Alimentação,2022,1,19
Andrelândia,Alimentação,2022,2,18
Andrelândia,Alimentação,2022,3,17
Andrelândia,Alimentação,2022,4,16
Andrelândia,Alimentação,2022,5,14
Andrelândia,Alimentação,2022,6,13
Andrelândia,Alimentação,2022,7,10
Andrelândia,Alimentação,2022,8,10
Andrelândia,Alimentação,2022,9,11
Andrelândia,Alimentação,2022,10,11
Andrelândia,Alimentação,2022,11,10
Andrelândia,Alimentação,2022,12,19
Andrelândia,Alimentação,2023,1,20
Andrelândia,Alimentação,2023,2,18
Andrelândia,Alimentação,2023,3,17
Andrelândia,Alimentação,2023,4,18
Andrelândia,Alimentação,2023,5,19
Andrelândia,Alimentação,2023,6,21
Andrelândia,Alimentação,2023,7,22
Andrelândia,Alimentação,2023,8,23
Andrelândia,Alimentação,2023,9,25
Andrelândia,Alimentação,2023,10,26
Andrelândia,Alimentação,2023,11,25
Andrelândia,Alimentação,2023,12,22
Andrelândia,Alimentação,2024,1,23
Andrelândia,Alimentação,2024,2,23
Andrelândia,Alimentação,2024,3,24
Andrelândia,Alimentação,2024,4,27
Andrelândia,Alimentação,2024,5,28
Andrelândia,Alimentação,2024,6,29
Andrelândia,Alimentação,2024,7,30
Andrelândia,Alimentação,2024,8,28
Andrelândia,Alimentação,2024,9,28
Andrelândia,Alimentação,2024,10,28
Andrelândia,Alimentação,2024,11,28
Andrelândia,Alimentação,2024,12,28
Andrelândia,Alimentação,2025,1,27
Andrelândia,Alimentação,2025,2,29
Andrelândia,Alimentação,2025,3,30
Andrelândia,Alimentação,2025,4,31
Andrelândia,Alimentação,2025,5,31
Andrelândia,Alimentação,2025,6,35
Andrelândia,Alimentação,2025,7,36
Andrelândia,Alimentação,2025,8,35
Andrelândia,Alimentação,2025,9,36
Andrelândia,Alimentação,2025,10,33
Andrelândia,Alimentação,2025,11,32
Andrelândia,Alimentação,2025,12,30
Andrelândia,Entretenimento,2021,12,4
Andrelândia,Entretenimento,2022,1,4
Andrelândia,Entretenimento,2022,2,4
Andrelândia,Entretenimento,2022,3,4
Andrelândia,Entretenimento,2022,4,4
Andrelândia,Entretenimento,2022,5,4
Andrelândia,Entretenimento,2022,6,4
Andrelândia,Entretenimento,2022,7,4
Andrelândia,Entretenimento,2022,8,4
Andrelândia,Entretenimento,2022,9,4
Andrelândia,Entretenimento,2022,10,4
Andrelândia,Entretenimento,2022,11,4
Andrelândia,Entretenimento,2022,12,1
Andrelândia,Entretenimento,2023,1,1
Andrelândia,Entretenimento,2023,2,1
Andrelândia,Entretenimento,2023,3,7
Andrelândia,Entretenimento,2023,4,5
Andrelândia,Entretenimento,2023,5,5
Andrelândia,Entretenimento,2023,6,7
Andrelândia,Entretenimento,2023,7,7
Andrelândia,Entretenimento,2023,8,8
Andrelândia,Entretenimento,2023,9,6
Andrelândia,Entretenimento,2023,10,7
Andrelândia,Entretenimento,2023,11,7
Andrelândia,Entretenimento,2023,12,8
Andrelândia,Entretenimento,2024,1,8
Andrelândia,Entretenimento,2024,2,12
Andrelândia,Entretenimento,2024,3,11
Andrelândia,Entretenimento,2024,4,12
Andrelândia,Entretenimento,2024,5,12
Andrelândia,Entretenimento,2024,6,12
Andrelândia,Entretenimento,2024,7,12
Andrelândia,Entretenimento,2024,8,12
Andrelândia,Entretenimento,2024,9,13
Andrelândia,Entretenimento,2024,10,13
Andrelândia,Entretenimento,2024,11,14
Andrelândia,Entretenimento,2024,12,14
Andrelândia,Entretenimento,2025,1,14
Andrelândia,Entretenimento,2025,2,14
Andrelândia,Entretenimento,2025,3,14
Andrelândia,Entretenimento,2025,4,14
Andrelândia,Entretenimento,2025,5,14
Andrelândia,Entretenimento,2025,6,15
Andrelândia,Entretenimento,2025,7,14
Andrelândia,Entretenimento,2025,8,14
Andrelândia,Entretenimento,2025,9,13
Andrelândia,Entretenimento,2025,10,13
Andrelândia,Entretenimento,2025,11,12
Andrelândia,Entretenimento,2025,12,12
Andrelândia,Agência e Operadores,2021,12,0
Andrelândia,Agência e Operadores,2022,1,0
Andrelândia,Agência e Operadores,2022,2,0
Andrelândia,Agência e Operadores,2022,3,0
Andrelândia,Agência e Operadores,2022,4,0
Andrelândia,Agência e Operadores,2022,5,0
Andrelândia,Agência e Operadores,2022,6,0
Andrelândia,Agência e Operadores,2022,7,0
Andrelândia,Agência e Operadores,2022,8,0
Andrelândia,Agência e Operadores,2022,9,0
Andrelândia,Agência e Operadores,2022,10,0
Andrelândia,Agência e Operadores,2022,11,0
Andrelândia,Agência e Operadores,2022,12,0
Andrelândia,Agência e Operadores,2023,1,0
Andrelândia,Agência e Operadores,2023,2,0
Andrelândia,Agência e Operadores,2023,3,0
Andrelândia,Agência e Operadores,2023,4,0
Andrelândia,Agência e Operadores,2023,5,0
Andrelândia,Agência e Operadores,2023,6,0
Andrelândia,Agência e Operadores,2023,7,0
Andrelândia,Agência e Operadores,2023,8,0
Andrelândia,Agência e Operadores,2023,9,0
Andrelândia,Agência e Operadores,2023,10,0
Andrelândia,Agência e Operadores,2023,11,0
Andrelândia,Agência e Operadores,2023,12,0
Andrelândia,Agência e Operadores,2024,1,0
Andrelândia,Agência e Operadores,2024,2,0
Andrelândia,Agência e Operadores,2024,3,0
Andrelândia,Agência e Operadores,2024,4,0
Andrelândia,Agência e Operadores,2024,5,0
Andrelândia,Agência e Operadores,2024,6,0
Andrelândia,Agência e Operadores,2024,7,0
Andrelândia,Agência e Operadores,2024,8,0
Andrelândia,Agência e Operadores,2024,9,0
Andrelândia,Agência e Operadores,2024,10,0
Andrelândia,Agência e Operadores,2024,11,0
Andrelândia,Agência e Operadores,2024,12,0
Andrelândia,Agência e Operadores,2025,1,0
Andrelândia,Agência e Operadores,2025,2,0
Andrelândia,Agência e Operadores,2025,3,0
Andrelândia,Agência e Operadores,2025,4,0
Andrelândia,Agência e Operadores,2025,5,0
Andrelândia,Agência e Operadores,2025,6,0
Andrelândia,Agência e Operadores,2025,7,0
Andrelândia,Agência e Operadores,2025,8,0
Andrelândia,Agência e Operadores,2025,9,0
Andrelândia,Agência e Operadores,2025,10,0
Andrelândia,Agência e Operadores,2025,11,0
Andrelândia,Agência e Operadores,2025,12,0
Andrelândia,Hospedagem,2021,12,11
Andrelândia,Hospedagem,2022,1,11
Andrelândia,Hospedagem,2022,2,11
Andrelândia,Hospedagem,2022,3,11
Andrelândia,Hospedagem,2022,4,11
Andrelândia,Hospedagem,2022,5,11
Andrelândia,Hospedagem,2022,6,11
Andrelândia,Hospedagem,2022,7,11
Andrelândia,Hospedagem,2022,8,11
Andrelândia,Hospedagem,2022,9,11
Andrelândia,Hospedagem,2022,10,10
Andrelândia,Hospedagem,2022,11,9
Andrelândia,Hospedagem,2022,12,19
Andrelândia,Hospedagem,2023,1,18
Andrelândia,Hospedagem,2023,2,18
Andrelândia,Hospedagem,2023,3,17
Andrelândia,Hospedagem,2023,4,15
Andrelândia,Hospedagem,2023,5,18
Andrelândia,Hospedagem,2023,6,16
Andrelândia,Hospedagem,2023,7,16
Andrelândia,Hospedagem,2023,8,17
Andrelândia,Hospedagem,2023,9,15
Andrelândia,Hospedagem,2023,10,15
Andrelândia,Hospedagem,2023,11,15
Andrelândia,Hospedagem,2023,12,13
Andrelândia,Hospedagem,2024,1,12
Andrelândia,Hospedagem,2024,2,11
Andrelândia,Hospedagem,2024,3,11
Andrelândia,Hospedagem,2024,4,10
Andrelândia,Hospedagem,2024,5,10
Andrelândia,Hospedagem,2024,6,10
Andrelândia,Hospedagem,2024,7,10
Andrelândia,Hospedagem,2024,8,10
Andrelândia,Hospedagem,2024,9,10
Andrelândia,Hospedagem,2024,10,11
Andrelândia,Hospedagem,2024,11,12
Andrelândia,Hospedagem,2024,12,13
Andrelândia,Hospedagem,2025,1,13
Andrelândia,Hospedagem,2025,2,13
Andrelândia,Hospedagem,2025,3,11
Andrelândia,Hospedagem,2025,4,13
Andrelândia,Hospedagem,2025,5,13
Andrelândia,Hospedagem,2025,6,11
Andrelândia,Hospedagem,2025,7,11
Andrelândia,Hospedagem,2025,8,13
Andrelândia,Hospedagem,2025,9,12
Andrelândia,Hospedagem,2025,10,13
Andrelândia,Hospedagem,2025,11,14
Andrelândia,Hospedagem,2025,12,14
Alpinópolis,Transportes,2021,12,4
Alpinópolis,Transportes,2022,1,4
Alpinópolis,Transportes,2022,2,4
Alpinópolis,Transportes,2022,3,4
Alpinópolis,Transportes,2022,4,4
Alpinópolis,Transportes,2022,5,4
Alpinópolis,Transportes,2022,6,4
Alpinópolis,Transportes,2022,7,4
Alpinópolis,Transportes,2022,8,4
Alpinópolis,Transportes,2022,9,4
Alpinópolis,Transportes,2022,10,4
Alpinópolis,Transportes,2022,11,4
Alpinópolis,Transportes,2022,12,4
Alpinópolis,Transportes,2023,1,4
Alpinópolis,Transportes,2023,2,4
Alpinópolis,Transportes,2023,3,4
Alpinópolis,Transportes,2023,4,4
Alpinópolis,Transportes,2023,5,4
Alpinópolis,Transportes,2023,6,4
Alpinópolis,Transportes,2023,7,4
Alpinópolis,Transportes,2023,8,4
Alpinópolis,Transportes,2023,9,4
Alpinópolis,Transportes,2023,10,4
Alpinópolis,Transportes,2023,11,4
Alpinópolis,Transportes,2023,12,3
Alpinópolis,Transportes,2024,1,4
Alpinópolis,Transportes,2024,2,3
Alpinópolis,Transportes,2024,3,3
Alpinópolis,Transportes,2024,4,3
Alpinópolis,Transportes,2024,5,3
Alpinópolis,Transportes,2024,6,3
Alpinópolis,Transportes,2024,7,3
Alpinópolis,Transportes,2024,8,3
Alpinópolis,Transportes,2024,9,3
Alpinópolis,Transportes,2024,10,3
Alpinópolis,Transportes,2024,11,3
Alpinópolis,Transportes,2024,12,3
Alpinópolis,Transportes,2025,1,3
Alpinópolis,Transportes,2025,2,3
Alpinópolis,Transportes,2025,3,4
Alpinópolis,Transportes,2025,4,4
Alpinópolis,Transportes,2025,5,4
Alpinópolis,Transportes,2025,6,4
Alpinópolis,Transportes,2025,7,2
Alpinópolis,Transportes,2025,8,2
Alpinópolis,Transportes,2025,9,2
Alpinópolis,Transportes,2025,10,2
Alpinópolis,Transportes,2025,11,2
Alpinópolis,Transportes,2025,12,2
Alpinópolis,Hospedagem,2021,12,20
Alpinópolis,Hospedagem,2022,1,19
Alpinópolis,Hospedagem,2022,2,18
Alpinópolis,Hospedagem,2022,3,18
Alpinópolis,Hospedagem,2022,4,17
Alpinópolis,Hospedagem,2022,5,16
Alpinópolis,Hospedagem,2022,6,16
Alpinópolis,Hospedagem,2022,7,16
Alpinópolis,Hospedagem,2022,8,14
Alpinópolis,Hospedagem,2022,9,13
Alpinópolis,Hospedagem,2022,10,13
Alpinópolis,Hospedagem,2022,11,12
Alpinópolis,Hospedagem,2022,12,17
Alpinópolis,Hospedagem,2023,1,19
Alpinópolis,Hospedagem,2023,2,19
Alpinópolis,Hospedagem,2023,3,19
Alpinópolis,Hospedagem,2023,4,18
Alpinópolis,Hospedagem,2023,5,19
Alpinópolis,Hospedagem,2023,6,19
Alpinópolis,Hospedagem,2023,7,18
Alpinópolis,Hospedagem,2023,8,17
Alpinópolis,Hospedagem,2023,9,18
Alpinópolis,Hospedagem,2023,10,17
Alpinópolis,Hospedagem,2023,11,16
Alpinópolis,Hospedagem,2023,12,20
Alpinópolis,Hospedagem,2024,1,20
Alpinópolis,Hospedagem,2024,2,20
Alpinópolis,Hospedagem,2024,3,21
Alpinópolis,Hospedagem,2024,4,20
Alpinópolis,Hospedagem,2024,5,19
Alpinópolis,Hospedagem,2024,6,19
Alpinópolis,Hospedagem,2024,7,19
Alpinópolis,Hospedagem,2024,8,19
Alpinópolis,Hospedagem,2024,9,20
Alpinópolis,Hospedagem,2024,10,20
Alpinópolis,Hospedagem,2024,11,21
Alpinópolis,Hospedagem,2024,12,19
Alpinópolis,Hospedagem,2025,1,19
Alpinópolis,Hospedagem,2025,2,19
Alpinópolis,Hospedagem,2025,3,17
Alpinópolis,Hospedagem,2025,4,17
Alpinópolis,Hospedagem,2025,5,16
Alpinópolis,Hospedagem,2025,6,16
Alpinópolis,Hospedagem,2025,7,15
Alpinópolis,Hospedagem,2025,8,14
Alpinópolis,Hospedagem,2025,9,15
Alpinópolis,Hospedagem,2025,10,16
Alpinópolis,Hospedagem,2025,11,16
Alpinópolis,Hospedagem,2025,12,16
Alpinópolis,Comércio e Serviços,2021,12,21
Alpinópolis,Comércio e Serviços,2022,1,21
Alpinópolis,Comércio e Serviços,2022,2,19
Alpinópolis,Comércio e Serviços,2022,3,17
