Município,Classificação,Ano,Mês,Saldo
Machado,Agência e Operadores,2023,8,0
Machado,Agência e Operadores,2023,9,0
Machado,Agência e Operadores,2023,10,0
Machado,Agência e Operadores,2023,11,0
Machado,Agência e Operadores,2023,12,0
Machado,Agência e Operadores,2024,1,0
Machado,Agência e Operadores,2024,2,0
Machado,Agência e Operadores,2024,3,0
Machado,Agência e Operadores,2024,4,0
Machado,Agência e Operadores,2024,5,0
Machado,Agência e Operadores,2024,6,0
Machado,Agência e Operadores,2024,7,0
Machado,Agência e Operadores,2024,8,0
Machado,Agência e Operadores,2024,9,0
Machado,Agência e Operadores,2024,10,0
Machado,Agência e Operadores,2024,11,0
Machado,Agência e Operadores,2024,12,0
Machado,Agência e Operadores,2025,1,0
Machado,Agência e Operadores,2025,2,0
Machado,Agência e Operadores,2025,3,0
Machado,Agência e Operadores,2025,4,0
Machado,Agência e Operadores,2025,5,0
Machado,Agência e Operadores,2025,6,0
Machado,Agência e Operadores,2025,7,0
Machado,Agência e Operadores,2025,8,0
Machado,Agência e Operadores,2025,9,0
Machado,Agência e Operadores,2025,10,0
Machado,Agência e Operadores,2025,11,0
Machado,Agência e Operadores,2025,12,0
Poços de Caldas,Transportes,2021,1,-1
Poços de Caldas,Transportes,2021,2,-40
Poços de Caldas,Transportes,2021,3,-3
Poços de Caldas,Transportes,2021,4,-10
Poços de Caldas,Transportes,2021,5,-7
Poços de Caldas,Transportes,2021,6,-11
Poços de Caldas,Transportes,2021,7,-8
Poços de Caldas,Transportes,2021,8,2
Poços de Caldas,Transportes,2021,9,-5
Poços de Caldas,Transportes,2021,10,-13
Poços de Caldas,Transportes,2021,11,-25
Poços de Caldas,Transportes,2021,12,-16
Poços de Caldas,Transportes,2022,1,-5
Poços de Caldas,Transportes,2022,2,-5
Poços de Caldas,Transportes,2022,3,-14
Poços de Caldas,Transportes,2022,4,-3
Poços de Caldas,Transportes,2022,5,-440
Poços de Caldas,Transportes,2022,6,-6
Poços de Caldas,Transportes,2022,7,-13
Poços de Caldas,Transportes,2022,8,-24
Poços de Caldas,Transportes,2022,9,-6
Poços de Caldas,Transportes,2022,10,-11
Poços de Caldas,Transportes,2022,11,-14
Poços de Caldas,Transportes,2022,12,-12
Poços de Caldas,Transportes,2023,1,-3
Poços de Caldas,Transportes,2023,2,-3
Poços de Caldas,Transportes,2023,3,-7
Poços de Caldas,Transportes,2023,4,14
Poços de Caldas,Transportes,2023,5,-3
Poços de Caldas,Transportes,2023,6,-2
Poços de Caldas,Transportes,2023,7,5
Poços de Caldas,Transportes,2023,8,7
Poços de Caldas,Transportes,2023,9,4
Poços de Caldas,Transportes,2023,10,-7
Poços de Caldas,Transportes,2023,11,5
Poços de Caldas,Transportes,2023,12,-2
Poços de Caldas,Transportes,2024,1,-2
Poços de Caldas,Transportes,2024,2,-2
Poços de Caldas,Transportes,2024,3,3
Poços de Caldas,Transportes,2024,4,-5
Poços de Caldas,Transportes,2024,5,-9
Poços de Caldas,Transportes,2024,6,-7
Poços de Caldas,Transportes,2024,7,-4
Poços de Caldas,Transportes,2024,8,0
Poços de Caldas,Transportes,2024,9,1
Poços de Caldas,Transportes,2024,10,-5
Poços de Caldas,Transportes,2024,11,14
Poços de Caldas,Transportes,2024,12,-4
Poços de Caldas,Transportes,2025,1,9
Poços de Caldas,Transportes,2025,2,-7
Poços de Caldas,Transportes,2025,3,3
Poços de Caldas,Transportes,2025,4,-2
Poços de Caldas,Transportes,2025,5,5
Poços de Caldas,Transportes,2025,6,5
Poços de Caldas,Transportes,2025,7,7
Poços de Caldas,Transportes,2025,8,1
Poços de Caldas,Transportes,2025,9,-4
Poços de Caldas,Transportes,2025,10,3
Poços de Caldas,Transportes,2025,11,7
Poços de Caldas,Transportes,2025,12,-3
Poços de Caldas,Hospedagem,2021,1,-1
Poços de Caldas,Hospedagem,2021,2,-11
Poços de Caldas,Hospedagem,2021,3,-100
Poços de Caldas,Hospedagem,2021,4,-187
Poços de Caldas,Hospedagem,2021,5,-23
Poços de Caldas,Hospedagem,2021,6,-12
Poços de Caldas,Hospedagem,2021,7,-20
Poços de Caldas,Hospedagem,2021,8,-15
Poços de Caldas,Hospedagem,2021,9,-23
Poços de Caldas,Hospedagem,2021,10,-33
Poços de Caldas,Hospedagem,2021,11,-35
Poços de Caldas,Hospedagem,2021,12,-38
Poços de Caldas,Hospedagem,2022,1,-44
Poços de Caldas,Hospedagem,2022,2,-22
Poços de Caldas,Hospedagem,2022,3,-44
Poços de Caldas,Hospedagem,2022,4,-22
Poços de Caldas,Hospedagem,2022,5,-6
Poços de Caldas,Hospedagem,2022,6,-17
Poços de Caldas,Hospedagem,2022,7,-29
Poços de Caldas,Hospedagem,2022,8,-43
Poços de Caldas,Hospedagem,2022,9,-42
Poços de Caldas,Hospedagem,2022,10,-35
Poços de Caldas,Hospedagem,2022,11,-51
Poços de Caldas,Hospedagem,2022,12,-72
Poços de Caldas,Hospedagem,2023,1,-3
Poços de Caldas,Hospedagem,2023,2,15
Poços de Caldas,Hospedagem,2023,3,33
Poços de Caldas,Hospedagem,2023,4,-32
Poços de Caldas,Hospedagem,2023,5,0
Poços de Caldas,Hospedagem,2023,6,14
Poços de Caldas,Hospedagem,2023,7,29
Poços de Caldas,Hospedagem,2023,8,-10
Poços de Caldas,Hospedagem,2023,9,10
Poços de Caldas,Hospedagem,2023,10,-3
Poços de Caldas,Hospedagem,2023,11,-7
Poços de Caldas,Hospedagem,2023,12,25
Poços de Caldas,Hospedagem,2024,1,-28
Poços de Caldas,Hospedagem,2024,2,-7
Poços de Caldas,Hospedagem,2024,3,14
Poços de Caldas,Hospedagem,2024,4,0
Poços de Caldas,Hospedagem,2024,5,-1
Poços de Caldas,Hospedagem,2024,6,24
Poços de Caldas,Hospedagem,2024,7,15
Poços de Caldas,Hospedagem,2024,8,21
Poços de Caldas,Hospedagem,2024,9,37
Poços de Caldas,Hospedagem,2024,10,-6
Poços de Caldas,Hospedagem,2024,11,20
Poços de Caldas,Hospedagem,2024,12,40
Poços de Caldas,Hospedagem,2025,1,-68
Poços de Caldas,Hospedagem,2025,2,35
Poços de Caldas,Hospedagem,2025,3,40
Poços de Caldas,Hospedagem,2025,4,14
Poços de Caldas,Hospedagem,2025,5,3
Poços de Caldas,Hospedagem,2025,6,16
Poços de Caldas,Hospedagem,2025,7,-17
Poços de Caldas,Hospedagem,2025,8,6
Poços de Caldas,Hospedagem,2025,9,4
Poços de Caldas,Hospedagem,2025,10,-5
Poços de Caldas,Hospedagem,2025,11,23
Poços de Caldas,Hospedagem,2025,12,24
Poços de Caldas,Comércio e Serviços,2021,1,-44
Poços de Caldas,Comércio e Serviços,2021,2,-29
Poços de Caldas,Comércio e Serviços,2021,3,-17
Poços de Caldas,Comércio e Serviços,2021,4,-32
Poços de Caldas,Comércio e Serviços,2021,5,-9
Poços de Caldas,Comércio e Serviços,2021,6,-20
Poços de Caldas,Comércio e Serviços,2021,7,-28
Poços de Caldas,Comércio e Serviços,2021,8,-11
Poços de Caldas,Comércio e Serviços,2021,9,-31
Poços de Caldas,Comércio e Serviços,2021,10,-28
Poços de Caldas,Comércio e Serviços,2021,11,-20
Poços de Caldas,Comércio e Serviços,2021,12,-52
Poços de Caldas,Comércio e Serviços,2022,1,-23
Poços de Caldas,Comércio e Serviços,2022,2,-33
Poços de Caldas,Comércio e Serviços,2022,3,-34
Poços de Caldas,Comércio e Serviços,2022,4,-5
Poços de Caldas,Comércio e Serviços,2022,5,-20
Poços de Caldas,Comércio e Serviços,2022,6,-22
Poços de Caldas,Comércio e Serviços,2022,7,-23
Poços de Caldas,Comércio e Serviços,2022,8,-41
Poços de Caldas,Comércio e Serviços,2022,9,-15
Poços de Caldas,Comércio e Serviços,2022,10,-40
Poços de Caldas,Comércio e Serviços,2022,11,-28
Poços de Caldas,Comércio e Serviços,2022,12,-56
Poços de Caldas,Comércio e Serviços,2023,1,-17
Poços de Caldas,Comércio e Serviços,2023,2,-12
Poços de Caldas,Comércio e Serviços,2023,3,8
Poços de Caldas,Comércio e Serviços,2023,4,-13
Poços de Caldas,Comércio e Serviços,2023,5,25
Poços de Caldas,Comércio e Serviços,2023,6,13
Poços de Caldas,Comércio e Serviços,2023,7,9
Poços de Caldas,Comércio e Serviços,2023,8,-4
Poços de Caldas,Comércio e Serviços,2023,9,7
Poços de Caldas,Comércio e Serviços,2023,10,12
Poços de Caldas,Comércio e Serviços,2023,11,7
Poços de Caldas,Comércio e Serviços,2023,12,-3
Poços de Caldas,Comércio e Serviços,2024,1,5
Poços de Caldas,Comércio e Serviços,2024,2,-4
Poços de Caldas,Comércio e Serviços,2024,3,7
Poços de Caldas,Comércio e Serviços,2024,4,10
Poços de Caldas,Comércio e Serviços,2024,5,-2
Poços de Caldas,Comércio e Serviços,2024,6,-15
Poços de Caldas,Comércio e Serviços,2024,7,-3
Poços de Caldas,Comércio e Serviços,2024,8,13
Poços de Caldas,Comércio e Serviços,2024,9,-10
Poços de Caldas,Comércio e Serviços,2024,10,7
Poços de Caldas,Comércio e Serviços,2024,11,11
Poços de Caldas,Comércio e Serviços,2024,12,-10
Poços de Caldas,Comércio e Serviços,2025,1,-15
Poços de Caldas,Comércio e Serviços,2025,2,-12
Poços de Caldas,Comércio e Serviços,2025,3,-11
Poços de Caldas,Comércio e Serviços,2025,4,-3
Poços de Caldas,Comércio e Serviços,2025,5,8
Poços de Caldas,Comércio e Serviços,2025,6,-12
Poços de Caldas,Comércio e Serviços,2025,7,14
Poços de Caldas,Comércio e Serviços,2025,8,-17
Poços de Caldas,Comércio e Serviços,2025,9,16
Poços de Caldas,Comércio e Serviços,2025,10,-2
Poços de Caldas,Comércio e Serviços,2025,11,11
Poços de Caldas,Comércio e Serviços,2025,12,0
Poços de Caldas,Entretenimento,2021,1,-3
Poços de Caldas,Entretenimento,2021,2,-28
Poços de Caldas,Entretenimento,2021,3,-9
Poços de Caldas,Entretenimento,2021,4,-9
Poços de Caldas,Entretenimento,2021,5,-9
Poços de Caldas,Entretenimento,2021,6,-4
Poços de Caldas,Entretenimento,2021,7,-9
Poços de Caldas,Entretenimento,2021,8,-1
Poços de Caldas,Entretenimento,2021,9,-11
Poços de Caldas,Entretenimento,2021,10,-6
Poços de Caldas,Entretenimento,2021,11,-12
Poços de Caldas,Entretenimento,2021,12,-11
Poços de Caldas,Entretenimento,2022,1,-4
Poços de Caldas,Entretenimento,2022,2,5
Poços de Caldas,Entretenimento,2022,3,-12
Poços de Caldas,Entretenimento,2022,4,-11
Poços de Caldas,Entretenimento,2022,5,-3
Poços de Caldas,Entretenimento,2022,6,-8
Poços de Caldas,Entretenimento,2022,7,-5
Poços de Caldas,Entretenimento,2022,8,-16
Poços de Caldas,Entretenimento,2022,9,-10
Poços de Caldas,Entretenimento,2022,10,-8
Poços de Caldas,Entretenimento,2022,11,-7
Poços de Caldas,Entretenimento,2022,12,-9
Poços de Caldas,Entretenimento,2023,1,6
Poços de Caldas,Entretenimento,2023,2,5
Poços de Caldas,Entretenimento,2023,3,4
Poços de Caldas,Entretenimento,2023,4,13
Poços de Caldas,Entretenimento,2023,5,7
Poços de Caldas,Entretenimento,2023,6,23
Poços de Caldas,Entretenimento,2023,7,2
Poços de Caldas,Entretenimento,2023,8,9
Poços de Caldas,Entretenimento,2023,9,19
Poços de Caldas,Entretenimento,2023,10,78
Poços de Caldas,Entretenimento,2023,11,23
Poços de Caldas,Entretenimento,2023,12,-3
Poços de Caldas,Entretenimento,2024,1,14
Poços de Caldas,Entretenimento,2024,2,8
Poços de Caldas,Entretenimento,2024,3,5
Poços de Caldas,Entretenimento,2024,4,-2
Poços de Caldas,Entretenimento,2024,5,-9
Poços de Caldas,Entretenimento,2024,6,-1
Poços de Caldas,Entretenimento,2024,7,3
Poços de Caldas,Entretenimento,2024,8,4
Poços de Caldas,Entretenimento,2024,9,11
Poços de Caldas,Entretenimento,2024,10,-2
Poços de Caldas,Entretenimento,2024,11,2
Poços de Caldas,Entretenimento,2024,12,-8
Poços de Caldas,Entretenimento,2025,1,-6
Poços de Caldas,Entretenimento,2025,2,8
Poços de Caldas,Entretenimento,2025,3,6
Poços de Caldas,Entretenimento,2025,4,1
Poços de Caldas,Entretenimento,2025,5,3
Poços de Caldas,Entretenimento,2025,6,11
Poços de Caldas,Entretenimento,2025,7,12
Poços de Caldas,Entretenimento,2025,8,-12
Poços de Caldas,Entretenimento,2025,9,-12
Poços de Caldas,Entretenimento,2025,10,-22
Poços de Caldas,Entretenimento,2025,11,22
Poços de Caldas,Entretenimento,2025,12,-7
Poços de Caldas,Agência e Operadores,2021,1,-1
Poços de Caldas,Agência e Operadores,2021,2,0
Poços de Caldas,Agência e Operadores,2021,3,-1
Poços de Caldas,Agência e Operadores,2021,4,-4
Poços de Caldas,Agência e Operadores,2021,5,-1
Poços de Caldas,Agência e Operadores,2021,6,0
Poços de Caldas,Agência e Operadores,2021,7,-1
Poços de Caldas,Agência e Operadores,2021,8,0
Poços de Caldas,Agência e Operadores,2021,9,0
Poços de Caldas,Agência e Operadores,2021,10,0
Poços de Caldas,Agência e Operadores,2021,11,0
Poços de Caldas,Agência e Operadores,2021,12,0
Poços de Caldas,Agência e Operadores,2022,1,0
Poços de Caldas,Agência e Operadores,2022,2,0
Poços de Caldas,Agência e Operadores,2022,3,-1
Poços de Caldas,Agência e Operadores,2022,4,1
Poços de Caldas,Agência e Operadores,2022,5,-2
Poços de Caldas,Agência e Operadores,2022,6,0
Poços de Caldas,Agência e Operadores,2022,7,-2
Poços de Caldas,Agência e Operadores,2022,8,0
Poços de Caldas,Agência e Operadores,2022,9,-1
Poços de Caldas,Agência e Operadores,2022,10,-1
Poços de Caldas,Agência e Operadores,2022,11,-2
Poços de Caldas,Agência e Operadores,2022,12,-5
Poços de Caldas,Agência e Operadores,2023,1,-1
Poços de Caldas,Agência e Operadores,2023,2,1
Poços de Caldas,Agência e Operadores,2023,3,-5
Poços de Caldas,Agência e Operadores,2023,4,1
Poços de Caldas,Agência e Operadores,2023,5,1
Poços de Caldas,Agência e Operadores,2023,6,0
Poços de Caldas,Agência e Operadores,2023,7,4
Poços de Caldas,Agência e Operadores,2023,8,1
Poços de Caldas,Agência e Operadores,2023,9,1
Poços de Caldas,Agência e Operadores,2023,10,11
Poços de Caldas,Agência e Operadores,2023,11,1
Poços de Caldas,Agência e Operadores,2023,12,-3
Poços de Caldas,Agência e Operadores,2024,1,0
Poços de Caldas,Agência e Operadores,2024,2,1
Poços de Caldas,Agência e Operadores,2024,3,-2
Poços de Caldas,Agência e Operadores,2024,4,-1
Poços de Caldas,Agência e Operadores,2024,5,0
Poços de Caldas,Agência e Operadores,2024,6,3
Poços de Caldas,Agência e Operadores,2024,7,-3
Poços de Caldas,Agência e Operadores,2024,8,-2
Poços de Caldas,Agência e Operadores,2024,9,4
Poços de Caldas,Agência e Operadores,2024,10,5
Poços de Caldas,Agência e Operadores,2024,11,0
Poços de Caldas,Agência e Operadores,2024,12,3
Poços de Caldas,Agência e Operadores,2025,1,0
Poços de Caldas,Agência e Operadores,2025,2,0
Poços de Caldas,Agência e Operadores,2025,3,-1
Poços de Caldas,Agência e Operadores,2025,4,-1
Poços de Caldas,Agência e Operadores,2025,5,-2
Poços de Caldas,Agência e Operadores,2025,6,-2
Poços de Caldas,Agência e Operadores,2025,7,-3
Poços de Caldas,Agência e Operadores,2025,8,-2
Poços de Caldas,Agência e Operadores,2025,9,-1
Poços de Caldas,Agência e Operadores,2025,10,0
Poços de Caldas,Agência e Operadores,2025,11,-2
Poços de Caldas,Agência e Operadores,2025,12,-2
Poços de Caldas,Alimentação,2021,1,-116
Poços de Caldas,Alimentação,2021,2,-45
Poços de Caldas,Alimentação,2021,3,-105
Poços de Caldas,Alimentação,2021,4,-86
Poços de Caldas,Alimentação,2021,5,-48
Poços de Caldas,Alimentação,2021,6,-20
Poços de Caldas,Alimentação,2021,7,-60
Poços de Caldas,Alimentação,2021,8,-46
Poços de Caldas,Alimentação,2021,9,-69
Poços de Caldas,Alimentação,2021,10,-102
Poços de Caldas,Alimentação,2021,11,-108
Poços de Caldas,Alimentação,2021,12,-126
Poços de Caldas,Alimentação,2022,1,-84
Poços de Caldas,Alimentação,2022,2,-80
Poços de Caldas,Alimentação,2022,3,-29
Poços de Caldas,Alimentação,2022,4,-82
Poços de Caldas,Alimentação,2022,5,-41
Poços de Caldas,Alimentação,2022,6,-51
Poços de Caldas,Alimentação,2022,7,-60
Poços de Caldas,Alimentação,2022,8,-89
Poços de Caldas,Alimentação,2022,9,-107
Poços de Caldas,Alimentação,2022,10,-114
Poços de Caldas,Alimentação,2022,11,-121
Poços de Caldas,Alimentação,2022,12,-126
Poços de Caldas,Alimentação,2023,1,18
Poços de Caldas,Alimentação,2023,2,24
Poços de Caldas,Alimentação,2023,3,-8
Poços de Caldas,Alimentação,2023,4,-9
Poços de Caldas,Alimentação,2023,5,36
Poços de Caldas,Alimentação,2023,6,14
Poços de Caldas,Alimentação,2023,7,35
Poços de Caldas,Alimentação,2023,8,74
Poços de Caldas,Alimentação,2023,9,4
Poços de Caldas,Alimentação,2023,10,23
Poços de Caldas,Alimentação,2023,11,4
Poços de Caldas,Alimentação,2023,12,-14
Poços de Caldas,Alimentação,2024,1,-42
Poços de Caldas,Alimentação,2024,2,58
Poços de Caldas,Alimentação,2024,3,29
Poços de Caldas,Alimentação,2024,4,-51
Poços de Caldas,Alimentação,2024,5,11
Poços de Caldas,Alimentação,2024,6,5
Poços de Caldas,Alimentação,2024,7,12
Poços de Caldas,Alimentação,2024,8,7
Poços de Caldas,Alimentação,2024,9,-46
Poços de Caldas,Alimentação,2024,10,-5
Poços de Caldas,Alimentação,2024,11,-6
Poços de Caldas,Alimentação,2024,12,-8
Poços de Caldas,Alimentação,2025,1,-39
Poços de Caldas,Alimentação,2025,2,-16
Poços de Caldas,Alimentação,2025,3,-5
Poços de Caldas,Alimentação,2025,4,8
Poços de Caldas,Alimentação,2025,5,-24
Poços de Caldas,Alimentação,2025,6,-33
Poços de Caldas,Alimentação,2025,7,5
Poços de Caldas,Alimentação,2025,8,43
Poços de Caldas,Alimentação,2025,9,-3
Poços de Caldas,Alimentação,2025,10,-19
Poços de Caldas,Alimentação,2025,11,-8
Poços de Caldas,Alimentação,2025,12,11
Paraguaçu,Transportes,2021,1,-4
Paraguaçu,Transportes,2021,2,1
Paraguaçu,Transportes,2021,3,0
Paraguaçu,Transportes,2021,4,0
Paraguaçu,Transportes,2021,5,0
Paraguaçu,Transportes,2021,6,0
Paraguaçu,Transportes,2021,7,0
Paraguaçu,Transportes,2021,8,-1
Paraguaçu,Transportes,2021,9,1
Paraguaçu,Transportes,2021,10,-1
Paraguaçu,Transportes,2021,11,0
Paraguaçu,Transportes,2021,12,0
Paraguaçu,Transportes,2022,1,0
Paraguaçu,Transportes,2022,2,0
Paraguaçu,Transportes,2022,3,0
Paraguaçu,Transportes,2022,4,0
Paraguaçu,Transportes,2022,5,2
Paraguaçu,Transportes,2022,6,0
Paraguaçu,Transportes,2022,7,0
Paraguaçu,Transportes,2022,8,-2
Paraguaçu,Transportes,2022,9,-1
Paraguaçu,Transportes,2022,10,0
Paraguaçu,Transportes,2022,11,0
Paraguaçu,Transportes,2022,12,0
Paraguaçu,Transportes,2023,1,0
Paraguaçu,Transportes,2023,2,0
Paraguaçu,Transportes,2023,3,0
Paraguaçu,Transportes,2023,4,0
Paraguaçu,Transportes,2023,5,0
Paraguaçu,Transportes,2023,6,1
Paraguaçu,Transportes,2023,7,3
Paraguaçu,Transportes,2023,8,0
Paraguaçu,Transportes,2023,9,0
Paraguaçu,Transportes,2023,10,-1
Paraguaçu,Transportes,2023,11,0
Paraguaçu,Transportes,2023,12,1
Paraguaçu,Transportes,2024,1,-3
Paraguaçu,Transportes,2024,2,0
Paraguaçu,Transportes,2024,3,0
Paraguaçu,Transportes,2024,4,1
Paraguaçu,Transportes,2024,5,1
Paraguaçu,Transportes,2024,6,0
Paraguaçu,Transportes,2024,7,0
Paraguaçu,Transportes,2024,8,-1
Paraguaçu,Transportes,2024,9,1
Paraguaçu,Transportes,2024,10,-1
Paraguaçu,Transportes,2024,11,0
Paraguaçu,Transportes,2024,12,1
Paraguaçu,Transportes,2025,1,-1
Paraguaçu,Transportes,2025,2,0
Paraguaçu,Transportes,2025,3,0
Paraguaçu,Transportes,2025,4,0
Paraguaçu,Transportes,2025,5,0
Paraguaçu,Transportes,2025,6,0
Paraguaçu,Transportes,2025,7,0
Paraguaçu,Transportes,2025,8,0
Paraguaçu,Transportes,2025,9,0
Paraguaçu,Transportes,2025,10,0
Paraguaçu,Transportes,2025,11,0
Paraguaçu,Transportes,2025,12,0
Paraguaçu,Entretenimento,2021,1,0
Paraguaçu,Entretenimento,2021,2,0
Paraguaçu,Entretenimento,2021,3,0
Paraguaçu,Entretenimento,2021,4,-1
Paraguaçu,Entretenimento,2021,5,0
Paraguaçu,Entretenimento,2021,6,0
Paraguaçu,Entretenimento,2021,7,0
Paraguaçu,Entretenimento,2021,8,0
Paraguaçu,Entretenimento,2021,9,0
Paraguaçu,Entretenimento,2021,10,0
Paraguaçu,Entretenimento,2021,11,0
Paraguaçu,Entretenimento,2021,12,-1
Paraguaçu,Entretenimento,2022,1,1
Paraguaçu,Entretenimento,2022,2,0
Paraguaçu,Entretenimento,2022,3,0
Paraguaçu,Entretenimento,2022,4,-1
Paraguaçu,Entretenimento,2022,5,-3
Paraguaçu,Entretenimento,2022,6,0
Paraguaçu,Entretenimento,2022,7,-1
Paraguaçu,Entretenimento,2022,8,-1
Paraguaçu,Entretenimento,2022,9,1
Paraguaçu,Entretenimento,2022,10,-1
Paraguaçu,Entretenimento,2022,11,0
Paraguaçu,Entretenimento,2022,12,-3
Paraguaçu,Entretenimento,2023,1,1
Paraguaçu,Entretenimento,2023,2,0
Paraguaçu,Entretenimento,2023,3,1
Paraguaçu,Entretenimento,2023,4,0
Paraguaçu,Entretenimento,2023,5,0
Paraguaçu,Entretenimento,2023,6,0
Paraguaçu,Entretenimento,2023,7,1
Paraguaçu,Entretenimento,2023,8,-2
Paraguaçu,Entretenimento,2023,9,-2
Paraguaçu,Entretenimento,2023,10,1
Paraguaçu,Entretenimento,2023,11,1
Paraguaçu,Entretenimento,2023,12,-1
Paraguaçu,Entretenimento,2024,1,1
Paraguaçu,Entretenimento,2024,2,1
Paraguaçu,Entretenimento,2024,3,1
Paraguaçu,Entretenimento,2024,4,2
Paraguaçu,Entretenimento,2024,5,1
Paraguaçu,Entretenimento,2024,6,-1
Paraguaçu,Entretenimento,2024,7,0
Paraguaçu,Entretenimento,2024,8,1
Paraguaçu,Entretenimento,2024,9,-1
Paraguaçu,Entretenimento,2024,10,-1
Paraguaçu,Entretenimento,2024,11,1
Paraguaçu,Entretenimento,2024,12,2
Paraguaçu,Entretenimento,2025,1,-1
Paraguaçu,Entretenimento,2025,2,0
Paraguaçu,Entretenimento,2025,3,0
Paraguaçu,Entretenimento,2025,4,0
Paraguaçu,Entretenimento,2025,5,0
